,category,model,colour,is_duplicate
126252,3,C30,2,1
126253,1,A13,1,1
126254,1,A15,14,1
126255,1,A11,3,1
126256,2,B4,10,1
126257,2,B23,7,1
126258,3,C30,2,1
126259,3,C21,14,1
126260,3,C49,4,1
126261,3,C58,14,1
126262,4,P16,7,1
126263,4,P11,4,1
126264,4,P7,4,1
126265,1,A5,3,1
126266,1,A15,14,1
126267,2,B3,12,1
126268,2,B2,3,1
126269,2,B34,2,1
126270,2,B7,6,1
126271,1,A2,3,1
126272,1,A4,3,1
126273,3,C14,9,1
126274,3,C5,11,1
126275,3,C9,6,1
126276,3,C32,2,1
126277,3,C51,6,1
126278,3,C56,6,1
126279,4,P7,4,1
126280,4,P13,4,1
126281,4,P26,4,1
126282,4,P53,2,1
126283,4,P76,2,1
126284,4,P77,7,1
126285,4,P82,6,1
126286,1,A6,3,1
126287,1,A9,3,1
126288,1,A18,4,1
126289,1,A19,12,1
126290,1,A20,2,1
126291,3,C56,6,1
126292,4,P53,2,1
126293,4,P71,2,1
126294,4,P76,2,1
126295,4,P82,6,1
126296,4,P1,3,1
126297,1,A6,3,1
126298,1,A6,3,1
126299,1,A18,4,1
126300,1,A3,3,1
126301,2,B11,2,1
126302,2,B12,2,1
126303,1,A1,8,1
126304,1,A2,3,1
126305,1,A3,3,1
126306,1,A8,3,1
126307,1,A13,1,1
126308,1,A11,3,1
126309,1,A15,14,1
126310,1,A17,2,1
126311,1,A22,4,1
126312,3,C14,9,1
126313,3,C57,5,1
126314,3,C58,14,1
126315,3,C57,5,1
126316,3,C55,13,1
126317,4,P12,4,1
126318,4,P3,2,1
126319,4,P9,4,1
126320,4,P26,4,1
126321,4,P33,9,1
126322,4,P70,6,1
126323,4,P72,14,1
126324,4,P56,2,1
126325,2,B27,2,1
126326,2,B26,13,1
126327,2,B23,7,1
126328,2,B19,13,1
126329,2,B28,9,1
126330,2,B3,12,1
126331,1,A15,14,1
126332,1,A18,4,1
126333,1,A13,1,1
126334,3,C1,4,1
126335,2,B17,6,1
126336,2,B21,12,1
126337,2,B26,13,1
126338,2,B24,11,1
126339,2,B24,11,1
126340,4,P1,3,1
126341,4,P7,4,1
126342,4,P2,3,1
126343,4,P7,4,1
126344,1,A13,1,1
126345,1,A1,8,1
126346,1,A9,3,1
126347,1,A11,3,1
126348,1,A18,4,1
126349,1,A4,3,1
126350,4,P11,4,1
126351,4,P26,4,1
126352,4,P23,6,1
126353,4,P33,9,1
126354,4,P59,2,1
126355,4,P70,6,1
126356,4,P77,7,1
126357,4,P82,6,1
126358,4,P76,2,1
126359,4,P76,2,1
126360,2,B24,11,1
126361,2,B24,11,1
126362,4,P76,2,1
126363,1,A12,2,1
126364,1,A8,3,1
126365,2,B2,3,1
126366,3,C56,6,1
126367,1,A5,3,1
126368,1,A9,3,1
126369,4,P20,7,1
126370,4,P49,14,1
126371,4,P42,6,1
126372,4,P56,2,1
126373,1,A11,3,1
126374,1,A15,14,1
126375,3,C7,13,1
126376,1,A1,8,1
126377,1,A13,1,1
126378,1,A18,4,1
126379,1,A15,14,1
126380,1,A14,3,1
126381,3,C12,14,1
126382,3,C11,7,1
126383,3,C1,4,1
126384,3,C4,4,1
126385,3,C6,6,1
126386,4,P17,2,1
126387,1,A15,14,1
126388,1,A12,2,1
126389,1,A3,3,1
126390,1,A8,3,1
126391,4,P17,2,1
126392,2,B3,12,1
126393,2,B13,12,1
126394,2,B4,10,1
126395,2,B10,2,1
126396,2,B6,2,1
126397,1,A2,3,1
126398,1,A3,3,1
126399,3,C5,11,1
126400,3,C7,13,1
126401,3,C14,9,1
126402,3,C21,14,1
126403,3,C25,2,1
126404,3,C25,2,1
126405,3,C30,2,1
126406,3,C30,2,1
126407,3,C35,9,1
126408,3,C40,14,1
126409,3,C44,14,1
126410,3,C50,9,1
126411,3,C53,14,1
126412,3,C54,14,1
126413,3,C55,13,1
126414,3,C56,6,1
126415,3,C58,14,1
126416,3,C59,5,1
126417,4,P1,3,1
126418,4,P4,4,1
126419,4,P6,2,1
126420,1,A14,3,1
126421,1,A9,3,1
126422,1,A1,8,1
126423,1,A11,3,1
126424,1,A6,3,1
126425,1,A2,3,1
126426,1,A2,3,1
126427,3,C1,4,1
126428,3,C11,7,1
126429,3,C17,14,1
126430,3,C4,4,1
126431,3,C19,12,1
126432,3,C24,12,1
126433,3,C24,12,1
126434,3,C26,14,1
126435,3,C28,2,1
126436,3,C29,6,1
126437,3,C30,2,1
126438,3,C34,7,1
126439,3,C35,9,1
126440,3,C36,14,1
126441,3,C38,13,1
126442,3,C41,13,1
126443,3,C42,7,1
126444,3,C44,14,1
126445,3,C46,2,1
126446,3,C50,9,1
126447,3,C51,6,1
126448,3,C52,2,1
126449,3,C53,14,1
126450,3,C54,14,1
126451,3,C58,14,1
126452,2,B10,2,1
126453,2,B12,2,1
126454,2,B13,12,1
126455,3,C48,6,1
126456,3,C41,13,1
126457,2,B1,4,1
126458,2,B10,2,1
126459,2,B11,2,1
126460,2,B13,12,1
126461,2,B15,9,1
126462,2,B14,2,1
126463,4,P13,4,1
126464,1,A15,14,1
126465,1,A14,3,1
126466,1,A30,6,1
126467,1,A18,4,1
126468,4,P2,3,1
126469,2,B1,4,1
126470,2,B2,3,1
126471,2,B4,10,1
126472,2,B24,11,1
126473,2,B2,3,1
126474,1,A6,3,1
126475,3,C11,7,1
126476,1,A2,3,1
126477,4,P12,4,1
126478,4,P16,7,1
126479,1,A31,6,1
126480,1,A30,6,1
126481,1,A8,3,1
126482,2,B23,7,1
126483,3,C58,14,1
126484,4,P34,9,1
126485,2,B13,12,1
126486,1,A1,8,1
126487,1,A11,3,1
126488,2,B4,10,1
126489,2,B3,12,1
126490,2,B10,2,1
126491,2,B11,2,1
126492,4,P64,12,1
126493,2,B21,12,1
126494,2,B24,11,1
126495,1,A5,3,1
126496,1,A12,2,1
126497,2,B27,2,1
126498,1,A5,3,1
126499,2,B13,12,1
126500,2,B21,12,1
126501,2,B13,12,1
126502,2,B14,2,1
126503,2,B10,2,1
126504,2,B13,12,1
126505,2,B12,2,1
126506,2,B10,2,1
126507,2,B24,11,1
126508,2,B32,6,1
126509,2,B31,9,1
126510,2,B28,9,1
126511,2,B21,12,1
126512,2,B13,12,1
126513,2,B12,2,1
126514,3,C19,12,1
126515,4,P33,9,1
126516,2,B13,12,1
126517,2,B10,2,1
126518,2,B13,12,1
126519,2,B10,2,1
126520,2,B4,10,1
126521,2,B3,12,1
126522,1,A2,3,1
126523,4,P12,4,1
126524,4,P16,7,1
126525,3,C1,4,1
126526,1,A32,2,1
126527,1,A30,6,1
126528,1,A5,3,1
126529,1,A8,3,1
126530,1,A7,3,1
126531,4,P12,4,1
126532,4,P1,3,1
126533,3,C58,14,1
126534,4,P4,4,1
126535,4,P1,3,1
126536,4,P2,3,1
126537,4,P3,2,1
126538,4,P6,2,1
126539,4,P5,3,1
126540,1,A1,8,1
126541,1,A2,3,1
126542,1,A3,3,1
126543,1,A4,3,1
126544,1,A5,3,1
126545,1,A6,3,1
126546,1,A7,3,1
126547,1,A8,3,1
126548,1,A9,3,1
126549,1,A10,3,1
126550,1,A11,3,1
126551,1,A12,2,1
126552,1,A13,1,1
126553,1,A14,3,1
126554,1,A15,14,1
126555,1,A16,1,1
126556,1,A17,2,1
126557,1,A18,4,1
126558,1,A37,2,1
126559,1,A4,3,1
126560,1,A2,3,1
126561,4,P6,2,1
126562,1,A17,2,1
126563,1,A3,3,1
126564,1,A21,1,1
126565,1,A33,1,1
126566,1,A15,14,1
126567,1,A5,3,1
126568,1,A15,14,1
126569,3,C2,12,1
126570,3,C3,6,1
126571,4,P6,2,1
126572,4,P2,3,1
126573,3,C29,6,1
126574,4,P26,4,1
126575,3,C34,7,1
126576,2,B34,2,1
126577,1,A42,6,1
126578,1,A7,3,1
126579,3,C29,6,1
126580,1,A7,3,1
126581,3,C3,6,1
126582,3,C2,12,1
126583,1,A12,2,1
126584,1,A17,2,1
126585,1,A20,2,1
126586,1,A32,2,1
126587,4,P7,4,1
126588,4,P1,3,1
126589,4,P3,2,1
126590,4,P9,4,1
126591,4,P13,4,1
126592,4,P19,2,1
126593,4,P43,7,1
126594,4,P39,14,1
126595,4,P44,11,1
126596,4,P70,6,1
126597,4,P59,2,1
126598,4,P82,6,1
126599,4,P49,14,1
126600,1,A15,14,1
126601,4,P39,14,1
126602,4,P78,14,1
126603,2,B25,6,1
126604,2,B10,2,1
126605,2,B4,10,1
126606,2,B4,10,1
126607,2,B10,2,1
126608,2,B25,6,1
126609,4,P78,14,1
126610,1,A15,14,1
126611,1,A2,3,1
126612,1,A8,3,1
126613,1,A24,2,1
126614,1,A7,3,1
126615,1,A13,1,1
126616,1,A15,14,1
126617,1,A21,1,1
126618,1,A33,1,1
126619,3,C13,9,1
126620,3,C40,14,1
126621,3,C49,4,1
126622,1,A14,3,1
126623,1,A15,14,1
126624,2,B4,10,1
126625,2,B1,4,1
126626,4,P60,14,1
126627,1,A1,8,1
126628,1,A16,1,1
126629,1,A11,3,1
126630,1,A1,8,1
126631,1,A1,8,1
126632,1,A2,3,1
126633,1,A9,3,1
126634,1,A1,8,1
126635,1,A5,3,1
126636,4,P1,3,1
126637,4,P61,1,1
126638,4,P78,14,1
126639,4,P80,7,1
126640,1,A7,3,1
126641,1,A6,3,1
126642,1,A14,3,1
126643,1,A3,3,1
126644,1,A22,4,1
126645,2,B16,12,1
126646,2,B30,9,1
126647,4,P15,4,1
126648,4,P7,4,1
126649,4,P14,2,1
126650,4,P23,6,1
126651,4,P38,9,1
126652,4,P78,14,1
126653,1,A5,3,1
126654,1,A2,3,1
126655,1,A3,3,1
126656,1,A11,3,1
126657,1,A18,4,1
126658,1,A4,3,1
126659,1,A2,3,1
126660,2,B31,9,1
126661,2,B26,13,1
126662,2,B10,2,1
126663,2,B4,10,1
126664,3,C4,4,1
126665,3,C35,9,1
126666,1,A1,8,1
126667,1,A13,1,1
126668,3,C12,14,1
126669,4,P1,3,1
126670,4,P37,2,1
126671,4,P50,6,1
126672,4,P72,14,1
126673,4,P77,7,1
126674,4,P23,6,1
126675,4,P2,3,1
126676,3,C9,6,1
126677,3,C40,14,1
126678,3,C55,13,1
126679,1,A4,3,1
126680,1,A10,3,1
126681,1,A3,3,1
126682,1,A5,3,1
126683,2,B1,4,1
126684,2,B23,7,1
126685,2,B30,9,1
126686,2,B27,2,1
126687,4,P4,4,1
126688,4,P1,3,1
126689,4,P59,2,1
126690,3,C50,9,1
126691,3,C57,5,1
126692,3,C58,14,1
126693,4,P12,4,1
126694,4,P6,2,1
126695,2,B22,2,1
126696,2,B14,2,1
126697,4,P15,4,1
126698,2,B10,2,1
126699,2,B21,12,1
126700,1,A11,3,1
126701,1,A13,1,1
126702,1,A14,3,1
126703,3,C17,14,1
126704,3,C57,5,1
126705,1,A17,2,1
126706,1,A30,6,1
126707,1,A39,4,1
126708,1,A43,2,1
126709,3,C21,14,1
126710,3,C39,6,1
126711,3,C40,14,1
126712,3,C58,14,1
126713,2,B6,2,1
126714,2,B9,1,1
126715,2,B4,10,1
126716,2,B1,4,1
126717,1,A13,1,1
126718,1,A42,6,1
126719,1,A4,3,1
126720,1,A9,3,1
126721,3,C5,11,1
126722,1,A17,2,1
126723,3,C30,2,1
126724,3,C59,5,1
126725,1,A3,3,1
126726,1,A5,3,1
126727,4,P11,4,1
126728,4,P15,4,1
126729,4,P2,3,1
126730,4,P17,2,1
126731,4,P43,7,1
126732,4,P65,9,1
126733,1,A2,3,1
126734,1,A5,3,1
126735,1,A5,3,1
126736,1,A11,3,1
126737,1,A10,3,1
126738,1,A8,3,1
126739,1,A3,3,1
126740,1,A2,3,1
126741,1,A10,3,1
126742,1,A5,3,1
126743,1,A10,3,1
126744,1,A5,3,1
126745,1,A10,3,1
126746,3,C45,11,1
126747,2,B33,6,1
126748,2,B1,4,1
126749,2,B2,3,1
126750,2,B3,12,1
126751,2,B4,10,1
126752,2,B5,14,1
126753,2,B7,6,1
126754,2,B8,4,1
126755,2,B9,1,1
126756,2,B10,2,1
126757,2,B11,2,1
126758,2,B12,2,1
126759,2,B12,2,1
126760,2,B13,12,1
126761,2,B15,9,1
126762,2,B17,6,1
126763,3,C9,6,1
126764,3,C10,9,1
126765,3,C12,14,1
126766,3,C18,9,1
126767,4,P37,2,1
126768,4,P50,6,1
126769,4,P53,2,1
126770,4,P82,6,1
126771,3,C6,6,1
126772,3,C7,13,1
126773,1,A9,3,1
126774,1,A1,8,1
126775,1,A3,3,1
126776,2,B13,12,1
126777,2,B10,2,1
126778,2,B12,2,1
126779,2,B14,2,1
126780,2,B26,13,1
126781,2,B27,2,1
126782,2,B29,2,1
126783,4,P4,4,1
126784,4,P1,3,1
126785,4,P3,2,1
126786,4,P15,4,1
126787,4,P25,2,1
126788,1,A1,8,1
126789,1,A2,3,1
126790,1,A18,4,1
126791,1,A13,1,1
126792,1,A16,1,1
126793,1,A11,3,1
126794,4,P11,4,1
126795,4,P11,4,1
126796,4,P13,4,1
126797,4,P23,6,1
126798,1,A1,8,1
126799,1,A31,6,1
126800,1,A28,1,1
126801,1,A29,2,1
126802,1,A41,4,1
126803,1,A39,4,1
126804,1,A20,2,1
126805,1,A27,3,1
126806,1,A33,1,1
126807,1,A19,12,1
126808,1,A18,4,1
126809,1,A11,3,1
126810,1,A13,1,1
126811,1,A4,3,1
126812,1,A9,3,1
126813,1,A21,1,1
126814,2,B1,4,1
126815,1,A10,3,1
126816,3,C49,4,1
126817,3,C40,14,1
126818,3,C58,14,1
126819,4,P17,2,1
126820,4,P33,9,1
126821,4,P82,6,1
126822,4,P63,14,1
126823,1,A8,3,1
126824,1,A7,3,1
126825,3,C29,6,1
126826,1,A6,3,1
126827,3,C49,4,1
126828,3,C11,7,1
126829,2,B16,12,1
126830,1,A4,3,1
126831,1,A35,14,1
126832,1,A37,2,1
126833,1,A14,3,1
126834,1,A33,1,1
126835,1,A34,2,1
126836,1,A32,2,1
126837,1,A39,4,1
126838,1,A39,4,1
126839,1,A40,4,1
126840,1,A38,6,1
126841,1,A37,2,1
126842,4,P8,2,1
126843,4,P17,2,1
126844,4,P35,4,1
126845,4,P80,7,1
126846,4,P76,2,1
126847,4,P3,2,1
126848,4,P7,4,1
126849,4,P8,2,1
126850,4,P11,4,1
126851,4,P12,4,1
126852,4,P13,4,1
126853,1,A12,2,1
126854,4,P6,2,1
126855,4,P15,4,1
126856,4,P18,2,1
126857,4,P17,2,1
126858,4,P16,7,1
126859,4,P48,9,1
126860,4,P41,9,1
126861,4,P38,9,1
126862,4,P37,2,1
126863,4,P39,14,1
126864,4,P59,2,1
126865,4,P57,4,1
126866,4,P72,14,1
126867,1,A11,3,1
126868,1,A2,3,1
126869,1,A3,3,1
126870,1,A9,3,1
126871,1,A15,14,1
126872,1,A20,2,1
126873,1,A31,6,1
126874,3,C11,7,1
126875,3,C32,2,1
126876,3,C30,2,1
126877,3,C35,9,1
126878,3,C34,7,1
126879,3,C42,7,1
126880,3,C44,14,1
126881,3,C25,2,1
126882,2,B13,12,1
126883,2,B17,6,1
126884,1,A11,3,1
126885,3,C3,6,1
126886,3,C7,13,1
126887,3,C57,5,1
126888,4,P1,3,1
126889,4,P23,6,1
126890,4,P25,2,1
126891,4,P29,5,1
126892,4,P34,9,1
126893,4,P53,2,1
126894,4,P77,7,1
126895,4,P78,14,1
126896,3,C13,9,1
126897,4,P4,4,1
126898,1,A4,3,1
126899,1,A4,3,1
126900,1,A11,3,1
126901,1,A20,2,1
126902,1,A34,2,1
126903,1,A39,4,1
126904,2,B8,4,1
126905,2,B11,2,1
126906,2,B14,2,1
126907,4,P18,2,1
126908,4,P53,2,1
126909,4,P45,9,1
126910,4,P41,9,1
126911,4,P39,14,1
126912,4,P70,6,1
126913,4,P59,2,1
126914,4,P74,12,1
126915,4,P75,7,1
126916,4,P77,7,1
126917,4,P78,14,1
126918,4,P80,7,1
126919,4,P81,4,1
126920,4,P82,6,1
126921,4,P73,11,1
126922,4,P82,6,1
126923,1,A1,8,1
126924,1,A2,3,1
126925,1,A15,14,1
126926,1,A11,3,1
126927,1,A10,3,1
126928,2,B15,9,1
126929,1,A6,3,1
126930,1,A14,3,1
126931,2,B4,10,1
126932,2,B16,12,1
126933,2,B17,6,1
126934,1,A11,3,1
126935,2,B19,13,1
126936,3,C35,9,1
126937,1,A10,3,1
126938,1,A6,3,1
126939,1,A13,1,1
126940,1,A16,1,1
126941,1,A21,1,1
126942,1,A31,6,1
126943,1,A15,14,1
126944,1,A28,1,1
126945,1,A23,6,1
126946,1,A30,6,1
126947,4,P5,3,1
126948,2,B6,2,1
126949,2,B4,10,1
126950,2,B12,2,1
126951,4,P5,3,1
126952,4,P1,3,1
126953,4,P2,3,1
126954,4,P9,4,1
126955,4,P16,7,1
126956,4,P20,7,1
126957,4,P23,6,1
126958,4,P33,9,1
126959,4,P52,11,1
126960,4,P40,4,1
126961,4,P60,14,1
126962,4,P67,9,1
126963,4,P44,11,1
126964,4,P49,14,1
126965,4,P10,4,1
126966,4,P4,4,1
126967,4,P6,2,1
126968,4,P7,4,1
126969,4,P18,2,1
126970,4,P30,4,1
126971,1,A11,3,1
126972,1,A12,2,1
126973,1,A17,2,1
126974,1,A22,4,1
126975,1,A32,2,1
126976,2,B4,10,1
126977,2,B26,13,1
126978,2,B16,12,1
126979,2,B3,12,1
126980,2,B4,10,1
126981,1,A13,1,1
126982,1,A16,1,1
126983,4,P61,1,1
126984,1,A16,1,1
126985,4,P61,1,1
126986,1,A16,1,1
126987,1,A16,1,1
126988,1,A25,1,1
126989,1,A10,3,1
126990,1,A37,2,1
126991,1,A37,2,1
126992,4,P1,3,1
126993,4,P8,2,1
126994,4,P29,5,1
126995,4,P16,7,1
126996,4,P50,6,1
126997,4,P48,9,1
126998,4,P4,4,1
126999,3,C33,14,1
127000,3,C44,14,1
127001,3,C44,14,1
127002,4,P15,4,1
127003,3,C53,14,1
127004,3,C13,9,1
127005,4,P15,4,1
127006,4,P17,2,1
127007,4,P16,7,1
127008,2,B10,2,1
127009,2,B12,2,1
127010,2,B11,2,1
127011,2,B13,12,1
127012,2,B17,6,1
127013,2,B1,4,1
127014,2,B14,2,1
127015,2,B3,12,1
127016,2,B6,2,1
127017,3,C9,6,1
127018,3,C7,13,1
127019,3,C5,11,1
127020,3,C51,6,1
127021,3,C56,6,1
127022,3,C46,2,1
127023,1,A11,3,1
127024,2,B4,10,1
127025,2,B9,1,1
127026,1,A1,8,1
127027,1,A10,3,1
127028,3,C35,9,1
127029,2,B10,2,1
127030,2,B12,2,1
127031,2,B13,12,1
127032,2,B14,2,1
127033,2,B4,10,1
127034,2,B5,14,1
127035,2,B4,10,1
127036,2,B1,4,1
127037,4,P17,2,1
127038,4,P11,4,1
127039,4,P2,3,1
127040,4,P5,3,1
127041,4,P7,4,1
127042,1,A17,2,1
127043,1,A15,14,1
127044,1,A16,1,1
127045,1,A17,2,1
127046,2,B10,2,1
127047,2,B4,10,1
127048,2,B16,12,1
127049,3,C5,11,1
127050,3,C12,14,1
127051,2,B6,2,1
127052,2,B6,2,1
127053,1,A12,2,1
127054,3,C17,14,1
127055,3,C29,6,1
127056,3,C47,13,1
127057,3,C48,6,1
127058,1,A10,3,1
127059,1,A17,2,1
127060,1,A4,3,1
127061,1,A19,12,1
127062,4,P1,3,1
127063,4,P2,3,1
127064,4,P18,2,1
127065,4,P6,2,1
127066,4,P37,2,1
127067,4,P61,1,1
127068,3,C14,9,1
127069,1,A3,3,1
127070,1,A1,8,1
127071,3,C1,4,1
127072,3,C2,12,1
127073,3,C3,6,1
127074,3,C4,4,1
127075,3,C5,11,1
127076,3,C6,6,1
127077,3,C7,13,1
127078,3,C8,2,1
127079,3,C9,6,1
127080,3,C11,7,1
127081,3,C12,14,1
127082,3,C13,9,1
127083,3,C14,9,1
127084,3,C15,6,1
127085,3,C18,9,1
127086,3,C19,12,1
127087,3,C20,13,1
127088,3,C21,14,1
127089,3,C22,11,1
127090,3,C24,12,1
127091,3,C25,2,1
127092,3,C27,11,1
127093,3,C29,6,1
127094,3,C30,2,1
127095,3,C31,12,1
127096,3,C33,14,1
127097,3,C34,7,1
127098,3,C35,9,1
127099,3,C36,14,1
127100,3,C37,2,1
127101,3,C38,13,1
127102,3,C39,6,1
127103,3,C50,9,1
127104,2,B1,4,1
127105,2,B2,3,1
127106,2,B4,10,1
127107,2,B5,14,1
127108,2,B7,6,1
127109,2,B9,1,1
127110,2,B10,2,1
127111,2,B11,2,1
127112,2,B12,2,1
127113,2,B13,12,1
127114,2,B15,9,1
127115,2,B16,12,1
127116,1,A1,8,1
127117,1,A2,3,1
127118,1,A4,3,1
127119,1,A3,3,1
127120,1,A10,3,1
127121,3,C41,13,1
127122,1,A12,2,1
127123,1,A12,2,1
127124,4,P4,4,1
127125,4,P4,4,1
127126,4,P7,4,1
127127,4,P27,6,1
127128,4,P29,5,1
127129,4,P43,7,1
127130,3,C12,14,1
127131,3,C8,2,1
127132,3,C28,2,1
127133,2,B27,2,1
127134,4,P4,4,1
127135,4,P3,2,1
127136,4,P1,3,1
127137,4,P3,2,1
127138,4,P19,2,1
127139,4,P34,9,1
127140,4,P36,2,1
127141,4,P35,4,1
127142,4,P49,14,1
127143,4,P56,2,1
127144,4,P60,14,1
127145,4,P70,6,1
127146,4,P78,14,1
127147,1,A22,4,1
127148,1,A30,6,1
127149,1,A32,2,1
127150,1,A37,2,1
127151,1,A10,3,1
127152,1,A17,2,1
127153,3,C41,13,1
127154,3,C36,14,1
127155,1,A2,3,1
127156,1,A5,3,1
127157,1,A17,2,1
127158,1,A9,3,1
127159,1,A11,3,1
127160,4,P16,7,1
127161,4,P15,4,1
127162,2,B1,4,1
127163,2,B10,2,1
127164,2,B12,2,1
127165,2,B13,12,1
127166,2,B15,9,1
127167,2,B16,12,1
127168,3,C29,6,1
127169,3,C29,6,1
127170,3,C48,6,1
127171,1,A1,8,1
127172,1,A15,14,1
127173,2,B23,7,1
127174,4,P2,3,1
127175,3,C12,14,1
127176,3,C21,14,1
127177,3,C35,9,1
127178,3,C48,6,1
127179,4,P12,4,1
127180,2,B6,2,1
127181,2,B6,2,1
127182,2,B14,2,1
127183,2,B5,14,1
127184,2,B19,13,1
127185,2,B2,3,1
127186,2,B4,10,1
127187,2,B1,4,1
127188,2,B5,14,1
127189,2,B14,2,1
127190,3,C1,4,1
127191,1,A1,8,1
127192,1,A6,3,1
127193,1,A15,14,1
127194,1,A4,3,1
127195,4,P9,4,1
127196,4,P14,2,1
127197,4,P7,4,1
127198,4,P6,2,1
127199,4,P5,3,1
127200,2,B27,2,1
127201,1,A12,2,1
127202,1,A6,3,1
127203,1,A12,2,1
127204,1,A11,3,1
127205,1,A1,8,1
127206,1,A2,3,1
127207,1,A6,3,1
127208,1,A1,8,1
127209,1,A3,3,1
127210,1,A34,2,1
127211,2,B31,9,1
127212,2,B23,7,1
127213,2,B20,8,1
127214,2,B29,2,1
127215,2,B28,9,1
127216,3,C40,14,1
127217,3,C29,6,1
127218,3,C21,14,1
127219,4,P14,2,1
127220,4,P48,9,1
127221,4,P81,4,1
127222,1,A2,3,1
127223,1,A3,3,1
127224,1,A15,14,1
127225,1,A21,1,1
127226,3,C10,9,1
127227,3,C14,9,1
127228,3,C9,6,1
127229,3,C35,9,1
127230,3,C23,3,1
127231,3,C33,14,1
127232,3,C41,13,1
127233,3,C42,7,1
127234,3,C40,14,1
127235,3,C54,14,1
127236,3,C55,13,1
127237,4,P1,3,1
127238,4,P15,4,1
127239,1,A1,8,1
127240,1,A2,3,1
127241,1,A2,3,1
127242,1,A3,3,1
127243,1,A7,3,1
127244,1,A11,3,1
127245,1,A8,3,1
127246,1,A6,3,1
127247,1,A11,3,1
127248,1,A12,2,1
127249,1,A16,1,1
127250,1,A2,3,1
127251,1,A11,3,1
127252,1,A11,3,1
127253,3,C13,9,1
127254,3,C30,2,1
127255,4,P14,2,1
127256,4,P14,2,1
127257,3,C18,9,1
127258,4,P1,3,1
127259,4,P6,2,1
127260,4,P17,2,1
127261,3,C1,4,1
127262,3,C14,9,1
127263,3,C17,14,1
127264,3,C41,13,1
127265,3,C56,6,1
127266,3,C30,2,1
127267,2,B4,10,1
127268,2,B10,2,1
127269,4,P16,7,1
127270,4,P2,3,1
127271,4,P3,2,1
127272,4,P10,4,1
127273,4,P10,4,1
127274,3,C5,11,1
127275,3,C10,9,1
127276,2,B16,12,1
127277,2,B1,4,1
127278,2,B2,3,1
127279,2,B4,10,1
127280,2,B6,2,1
127281,2,B13,12,1
127282,2,B10,2,1
127283,1,A16,1,1
127284,3,C2,12,1
127285,4,P10,4,1
127286,2,B12,2,1
127287,2,B13,12,1
127288,2,B27,2,1
127289,2,B27,2,1
127290,2,B27,2,1
127291,1,A12,2,1
127292,1,A5,3,1
127293,1,A5,3,1
127294,1,A12,2,1
127295,1,A5,3,1
127296,2,B13,12,1
127297,2,B16,12,1
127298,2,B5,14,1
127299,2,B10,2,1
127300,3,C15,6,1
127301,3,C16,13,1
127302,3,C51,6,1
127303,1,A15,14,1
127304,4,P2,3,1
127305,3,C14,9,1
127306,3,C18,9,1
127307,1,A15,14,1
127308,3,C11,7,1
127309,3,C2,12,1
127310,2,B24,11,1
127311,2,B12,2,1
127312,4,P9,4,1
127313,3,C16,13,1
127314,2,B13,12,1
127315,2,B4,10,1
127316,2,B10,2,1
127317,4,P8,2,1
127318,4,P15,4,1
127319,3,C14,9,1
127320,1,A11,3,1
127321,4,P16,7,1
127322,4,P17,2,1
127323,4,P12,4,1
127324,4,P1,3,1
127325,4,P6,2,1
127326,4,P78,14,1
127327,1,A5,3,1
127328,1,A1,8,1
127329,1,A13,1,1
127330,2,B2,3,1
127331,2,B10,2,1
127332,2,B15,9,1
127333,2,B24,11,1
127334,2,B25,6,1
127335,2,B26,13,1
127336,2,B24,11,1
127337,2,B32,6,1
127338,2,B32,6,1
127339,4,P6,2,1
127340,4,P48,9,1
127341,1,A12,2,1
127342,4,P4,4,1
127343,4,P7,4,1
127344,4,P17,2,1
127345,4,P1,3,1
127346,1,A5,3,1
127347,3,C4,4,1
127348,3,C13,9,1
127349,3,C10,9,1
127350,3,C11,7,1
127351,3,C1,4,1
127352,3,C1,4,1
127353,3,C19,12,1
127354,3,C19,12,1
127355,3,C30,2,1
127356,3,C30,2,1
127357,4,P33,9,1
127358,4,P36,2,1
127359,4,P34,9,1
127360,4,P51,9,1
127361,4,P45,9,1
127362,4,P44,11,1
127363,4,P70,6,1
127364,2,B4,10,1
127365,1,A11,3,1
127366,1,A2,3,1
127367,1,A6,3,1
127368,1,A4,3,1
127369,1,A13,1,1
127370,1,A18,4,1
127371,1,A15,14,1
127372,1,A17,2,1
127373,3,C15,6,1
127374,3,C13,9,1
127375,3,C12,14,1
127376,3,C6,6,1
127377,4,P9,4,1
127378,4,P4,4,1
127379,4,P2,3,1
127380,4,P6,2,1
127381,2,B1,4,1
127382,1,A1,8,1
127383,1,A1,8,1
127384,2,B1,4,1
127385,2,B3,12,1
127386,2,B2,3,1
127387,1,A2,3,1
127388,1,A16,1,1
127389,1,A12,2,1
127390,2,B4,10,1
127391,2,B10,2,1
127392,3,C12,14,1
127393,3,C54,14,1
127394,3,C1,4,1
127395,3,C11,7,1
127396,3,C13,9,1
127397,3,C14,9,1
127398,3,C17,14,1
127399,3,C18,9,1
127400,3,C48,6,1
127401,3,C55,13,1
127402,3,C54,14,1
127403,3,C53,14,1
127404,1,A15,14,1
127405,1,A6,3,1
127406,1,A12,2,1
127407,1,A18,4,1
127408,1,A32,2,1
127409,1,A30,6,1
127410,2,B4,10,1
127411,2,B10,2,1
127412,2,B12,2,1
127413,2,B27,2,1
127414,4,P6,2,1
127415,3,C17,14,1
127416,3,C29,6,1
